text,timestamp,favorite_count,followers,friends_count
@Glf4evr @PGATOUR Sounds like a whip hitting the side of a barn,Tue Apr 07 00:20:12 +0000 2020,1,107,573
"@NoahOskow @UnseenJapanSite I'll keep an eye out for your piece! When I think of it, I consider Pom Poko the best o… https://t.co/4Q5gypNHUZ",Tue Apr 07 00:20:11 +0000 2020,2,7148,6460
"@ChrisMillerman5 @randyjcruz Pistons, Grizz, and T-wolves",Tue Apr 07 00:20:07 +0000 2020,0,116,186
@SoundOfYogi @andi_qb @umaleao ga inget akherat keknya,Tue Apr 07 00:20:00 +0000 2020,0,7615,646
help i've fallen deep into the hole of reylo fan fic and i cant get out AND THATS ON READING MY THIRD FAN FIC IN 72 HOURS #reylofanfic,Tue Apr 07 00:19:21 +0000 2020,0,943,2089
@3phasefootball A1: We love Rocket Toss. Found much more success with it this past season. It obviously helps havin… https://t.co/Z57BNmccxa,Tue Apr 07 00:19:07 +0000 2020,2,1237,1186
@RobProvince Is that a bad thing?,Tue Apr 07 00:19:07 +0000 2020,0,508,1752
"RT @kkimmyshimmy: These are the last pieces left from my update yesterday ☀️🌙✨

Thank you guys SO much for all of the love and support I am…",Tue Apr 07 00:18:57 +0000 2020,0,7391,644
"RT @WL_RDP: Love this. Thanks, Coach Fry, for putting this up! #RDP",Tue Apr 07 00:18:57 +0000 2020,0,1236,819
"@spklein2 @SyngentaUS Awesome. Ames is a nice town, and I think Des Moines is a super underrated city in general. You’ll like it!",Tue Apr 07 00:18:53 +0000 2020,1,1053,1038
"Someone please explain to SEC country that if they want football, they need to stay home for the next few weeks.… https://t.co/SzYF4lljhX",Tue Apr 07 00:18:50 +0000 2020,0,1037,2224
"@mouldie_sep total visitor 350 juta, sekarang sehari bisa 30 juta.",Tue Apr 07 00:18:30 +0000 2020,0,7615,646
That’s better!  @SongPop1 @DoniaDuchess https://t.co/3Dtp1W0R4J,Tue Apr 07 00:18:19 +0000 2020,0,53,375
RT @RDPvolleyball: Love to see our girls coming together (virtually) during this unexpected time!! Miss you all and can’t wait to see you a…,Tue Apr 07 00:18:06 +0000 2020,0,1236,819
RT @BlackDigitalHum: I'm sick thinking about all the Black people that are dying from #COVID19  &amp; other illnesses and are unable to have a…,Tue Apr 07 00:18:05 +0000 2020,0,411,503
RT @jconline: Steven Beering was Purdue president from 1983 to 2000. The university reported this evening that he died. Beering was 87 and…,Tue Apr 07 00:18:02 +0000 2020,0,7029,3204
@venyzzle Oha frech,Tue Apr 07 00:17:34 +0000 2020,1,674,225
"@NoahOskow @UnseenJapanSite Yeah, a bit off and on. Mostly off now, although I did have a column for a bit. Writing… https://t.co/QePglyucbW",Tue Apr 07 00:17:21 +0000 2020,2,7148,6460
@liberalsrock2 Because the census won't rob the GOP of power,Tue Apr 07 00:17:10 +0000 2020,0,1236,819
"RT @RebelCue: File this under things @benshapiro WON'T tweet about.

I know @trevornoah, @TheDailyShow, @tomsegura and @billmaher will.

Ho…",Tue Apr 07 00:17:09 +0000 2020,0,19,50
@Super70sSports Good grief!,Tue Apr 07 00:17:07 +0000 2020,0,107,573
RT @CVIRLab: Congratulations to Elizabeth Niedert and Jessica Ma for their successful masters defenses! Both had outstanding virtual suppor…,Tue Apr 07 00:17:04 +0000 2020,0,681,2422
"File this under things @benshapiro WON'T tweet about.

I know @trevornoah, @TheDailyShow, @tomsegura and @billmaher… https://t.co/n8pNrQazPG",Tue Apr 07 00:17:02 +0000 2020,0,19,50
"@venyzzle oh, du mich eigentlich überhaupt nicht 😲😔",Tue Apr 07 00:16:41 +0000 2020,1,674,225
"RT @PurdueSoccer: Happy National Student-Athlete Day to our Boilermakers! Every day, you make us proud, inspire us and are shining examples…",Tue Apr 07 00:16:39 +0000 2020,0,681,2422
@thegoodphyte https://t.co/ch1AxooF2T,Tue Apr 07 00:16:21 +0000 2020,0,1053,1038
"Today's #CoronaVirusCompliment goes out to the folks @3M @PURELL, their employees (and their families), and all of… https://t.co/fUPvr4Fco8",Tue Apr 07 00:16:12 +0000 2020,0,288,709
@GregMcLNK Where’s Rick Pitino going again? That’s the big bucks!,Tue Apr 07 00:16:12 +0000 2020,0,1037,2224
"here we goooooo
#4 in a series of 5 

#moviemarathon
#CoronavirusOutbreak #coronavirus #CoronavirusPandamic… https://t.co/wpy93V7Ur6",Tue Apr 07 00:16:06 +0000 2020,0,797,3860
RT @JeffStefancic: @davebangert Got the new issue of Indianapolis Monthly in the mail a few days ago. Over half of it was promoting events…,Tue Apr 07 00:16:02 +0000 2020,0,1236,819
@venyzzle Du uns auch,Tue Apr 07 00:15:41 +0000 2020,1,674,225
"Paul Leaf, who spent the last six years as Lafayette Jeff's asst athletic director, will take over lead the athleti… https://t.co/t74kk7YKKP",Tue Apr 07 00:15:21 +0000 2020,20,8967,2541
RT @stephenlmeyers: The bramble patch I inherited from the previous home owner was in tough shape. Here are some quick tips for those who w…,Tue Apr 07 00:15:18 +0000 2020,0,203,539
@VegasHerrle @oldboiler52 @zach_edey You really don’t know this until he plays in a real game.,Tue Apr 07 00:15:11 +0000 2020,0,935,937
RT @BraveWords666: BLACK SABBATH Guitarist TONY IOMMI's Auction In Support Of COVID-19 Pandemic Goes Live; Items Re… https://t.co/upWqsJYs8I,Tue Apr 07 00:15:03 +0000 2020,0,942,2133
"RT @Boiler0fLegend: Sucks to see Haarms go, but y’all keep acting like we don’t have two other 7 footers in the pipeline 😂",Tue Apr 07 00:14:58 +0000 2020,0,29,353
RT @BlackDigitalHum: I'm sick thinking about all the Black people that are dying from #COVID19  &amp; other illnesses and are unable to have a…,Tue Apr 07 00:13:59 +0000 2020,0,325,327
RT @KholderfHR: @WLNSAlexSims SEC going to destroy themselves @HammerAndRails,Tue Apr 07 00:13:32 +0000 2020,0,5976,7277
my brother got big bored during quarantine https://t.co/eDGxccY8q5,Tue Apr 07 00:13:29 +0000 2020,3,312,169
RT @voteBeBOLD: RESULTS ARE IN! We look forward to the opportunity to serve as your next President &amp; Vice President-elect of PSG! From the…,Tue Apr 07 00:13:16 +0000 2020,0,944,323
@Atekoja_zayyad ???,Tue Apr 07 00:13:12 +0000 2020,0,185,248
RT @BoilerUniforms: If you have a theory on why Matt Haarms is leaving and you are making it sound like you actually know what you're talki…,Tue Apr 07 00:13:00 +0000 2020,0,15,86
"RT @bug_gwen: Stick insects also like the Village People, although they struggled with the M in YMCA 🤔 https://t.co/wJrYFZIPcU",Tue Apr 07 00:12:47 +0000 2020,0,41,287
@BellesLilSecret Fishnet bodysuit? I'm interested!,Tue Apr 07 00:12:40 +0000 2020,1,11,165
"I love that he is doing this, such beautiful poetry. Also I love Sonnet 18 https://t.co/VWTVlLvu6Z",Tue Apr 07 00:12:02 +0000 2020,0,334,807
A. S. M. E. MEETING June 1907: Distinguished engineers visited Purdue. Extensive discussion was done on papers abou… https://t.co/oU0VEKnXxf,Tue Apr 07 00:11:52 +0000 2020,0,21,0
I've always had great care at @IUHealthWCR. Wishing them well and that they stay safe in the weeks to come. https://t.co/9qaBybozrO,Tue Apr 07 00:11:49 +0000 2020,0,283,260
RT @Brittne20439610: Trying different looks with my blue blood palette 😍💙😍 https://t.co/afPrfEvWsb,Tue Apr 07 00:11:29 +0000 2020,0,471,0
RT @JayAkridge: Purdue Approves New Hall of Science Name https://t.co/SKGGAnl5C9,Tue Apr 07 00:10:56 +0000 2020,0,267,252
@ZaliyahOnyae Nooooo omg🤣🤣,Tue Apr 07 00:10:56 +0000 2020,0,719,772
@mialee932 She looks sexy thooo,Tue Apr 07 00:10:44 +0000 2020,0,719,772
@pastramimachine @mbeisen @ramencult Everyone knows that Portland is just south Olympia,Tue Apr 07 00:10:42 +0000 2020,1,362,875
@reamccly @Radio1045 @CageTheElephant I don spel 2 Gud,Tue Apr 07 00:09:55 +0000 2020,0,79,280
"CP3
Nash
Kidd
Stockton https://t.co/aq2LuEfer7",Tue Apr 07 00:09:54 +0000 2020,0,87,612
"RT @jnessy_: @mumus72 @GiaPratamaMD PDP model ignorant begini yg harusnya dikasih stigma sama masyarakat sekitar, bukan ODP apalagi yg test…",Tue Apr 07 00:09:44 +0000 2020,0,844,1065
LMAOOO😂😭 https://t.co/8cG8phK2NY,Tue Apr 07 00:09:37 +0000 2020,0,354,579
@lefttheparty @tonyturnertn @Atticus59914029 @ThatEricAlper Sadie Darnell gave Tom a book of quotes once and one of… https://t.co/unxq1T1Q61,Tue Apr 07 00:09:31 +0000 2020,3,107,573
"RT @JayAkridge: No more school: Realistic ways for parents and families to cope, find balance while together at home https://t.co/tWD4zkFc8M",Tue Apr 07 00:09:23 +0000 2020,0,1249,1011
In*^,Tue Apr 07 00:09:12 +0000 2020,0,79,280
@HammerAndRails Exactly. Get Morton and Ivey on the court and see what we’ve got. Those guys are winners.,Tue Apr 07 00:08:59 +0000 2020,1,935,937
@WhoDatTwit @PurdueHortExt @PurdueExtension @PurdueVineGuy Looks like you're on the right track.  They're a good bi… https://t.co/F3M3W5yfee,Tue Apr 07 00:08:57 +0000 2020,1,400,279
"RT @TippecanoeCoSh1: Help spread the word, @LafayetteBOC is having local leaders video themselves reading books for kids.  Can be seen on t…",Tue Apr 07 00:08:47 +0000 2020,0,288,471
"Reason wants the government to manage . . . anything?

No, Reason, .gov is going to screw this up, no matter who is… https://t.co/UKVFEcwo0E",Tue Apr 07 00:08:46 +0000 2020,1,257,202
@haslametrics Weren't you complaining about the slow portal since the Rona hit? Happy now? 🤨🧐,Tue Apr 07 00:08:45 +0000 2020,0,44,188
"Sucks to see Haarms go, but y’all keep acting like we don’t have two other 7 footers in the pipeline 😂",Tue Apr 07 00:08:06 +0000 2020,5,935,937
طريق السلامه انتي بئا 😂😂 https://t.co/VE752GyDER,Tue Apr 07 00:08:05 +0000 2020,0,157,122
@ContentNBA @TheHoopCentral https://t.co/9GCMGBaLzs,Tue Apr 07 00:07:49 +0000 2020,0,87,612
@YoungAndProsper We need to!!,Tue Apr 07 00:07:36 +0000 2020,1,719,772
"No more school: Realistic ways for parents and families to cope, find balance while together at home https://t.co/tWD4zkFc8M",Tue Apr 07 00:07:19 +0000 2020,7,3066,435
I promise u I haven’t done shit man... https://t.co/WQWE9A14kb,Tue Apr 07 00:07:17 +0000 2020,0,354,579
@TFPwn One of us. One of us. One of us. Hit me up with your switch name for island adventures.,Tue Apr 07 00:07:12 +0000 2020,1,22,263
RT @Brittne20439610: Trying different looks with my blue blood palette 😍💙😍 https://t.co/afPrfEvWsb,Tue Apr 07 00:07:07 +0000 2020,0,396,0
Steven Beering was Purdue president from 1983 to 2000. The university reported this evening that he died. Beering w… https://t.co/RCxXl83yfR,Tue Apr 07 00:07:04 +0000 2020,38,29102,1216
WE LOVE A COKED UP ABEL https://t.co/jApiD4Tc4B,Tue Apr 07 00:07:01 +0000 2020,0,354,579
RT @jnessy_: @VbriSyahrir .....kurt watching from above https://t.co/SycOXAG51j,Tue Apr 07 00:07:00 +0000 2020,0,164,129
RT @BarstoolPU: We wish Matt the best 👌,Tue Apr 07 00:06:46 +0000 2020,0,285,1843
@TFPwn @anddylanrew Congratulations!,Tue Apr 07 00:06:27 +0000 2020,1,22,263
Lafayette IN: Perrin Neighbothood - lovely 40 min walk evening alone https://t.co/4dBZ0e2KOh,Tue Apr 07 00:06:23 +0000 2020,1,1236,819
@ImVontee I ain’t got none 🤷🏽‍♀️,Tue Apr 07 00:06:06 +0000 2020,0,354,579
@TheRealSchrader @pskly @aneeshswamy @HammerAndRails Painter is on record saying this season was Dowouna’s real red… https://t.co/CMQRi2aarI,Tue Apr 07 00:06:06 +0000 2020,0,935,937
@GolfMonthly https://t.co/1aSx6KUuIc,Tue Apr 07 00:06:04 +0000 2020,0,38,139
Lafayette IN: Perrin Neighbothood - lovely 40 min walk evening alone https://t.co/wTDeOTPo7l,Tue Apr 07 00:05:56 +0000 2020,1,1236,819
"RT @PurdueChicks: ⚪️Single
⚪️Taken
🔘Straight up not having a good 
     time away from purdue",Tue Apr 07 00:05:49 +0000 2020,0,642,694
Purdue Approves New Hall of Science Name https://t.co/SKGGAnl5C9,Tue Apr 07 00:05:45 +0000 2020,3,3066,435
Why are we attacking the person that was the least sketchy in the entire show? https://t.co/uMnmwH5QNs,Tue Apr 07 00:05:40 +0000 2020,2,238,110
Lafayette IN: Murdoch Park lovely 40 min walk evening alone https://t.co/ypvavQVzj8,Tue Apr 07 00:05:06 +0000 2020,2,1236,819
@bluethunder1836 Definitely a scenario I wouldn’t have seen coming a week ago. Edey seemed like a sure redshirt.,Tue Apr 07 00:04:19 +0000 2020,0,935,937
"Big brand sunglasses 24-hour discount

@diazsybil89 @UbaldoIzquierdo @kaybellburke @ImpactZoneFit @ChiveOnIndy… https://t.co/P2sNKugHav",Tue Apr 07 00:04:18 +0000 2020,0,35,193
Ready to go again! @larsulrich @KirkHammett @RobertTrujillo @Metallica @blckndwhsky https://t.co/rD5yqnEYY8,Tue Apr 07 00:03:51 +0000 2020,1,23,223
@ArielAbshire A relevant funny quote from Dumb and Dumber :) https://t.co/R7m5k0CqrS,Tue Apr 07 00:03:42 +0000 2020,0,585,1147
"@a_crawford14 i always knew there was something weird about you, now i know... pickles are 🔥",Tue Apr 07 00:03:37 +0000 2020,2,164,210
RT @JacksChrome: Making the most of this #Monday afternoon 🙌🏼 w/ a quick clip 📺 from our 🆒🆕💯 Years of Trucking - Trucking in the 2️⃣0️⃣0️⃣…,Tue Apr 07 00:03:26 +0000 2020,0,95,544
"RT @RajniKSah: Finally it's here 😍😍
#APieceOfYourMind OST by #Elaine",Tue Apr 07 00:03:22 +0000 2020,0,192,100
I work in Wisconsin and my workplace (and many others) are WFH currently! This is ridiculous and causes people unne… https://t.co/OC1tYiM4wW,Tue Apr 07 00:03:16 +0000 2020,5,326,755
"The judges know how deadly this pandemic is and yet they refuse to release them.

I never, ever will hear a judge s… https://t.co/mSqwUmSIKa",Tue Apr 07 00:03:16 +0000 2020,0,257,202
@NoahOskow One of my favorites. And it prompted me to write one of the articles I'm proudest of. https://t.co/QX9e0dq24J,Tue Apr 07 00:03:16 +0000 2020,1,7148,6460
"RT @bug_gwen: Stick insects also like the Village People, although they struggled with the M in YMCA 🤔 https://t.co/wJrYFZIPcU",Tue Apr 07 00:03:15 +0000 2020,0,3102,2671
@RE_Games So why did I pay 60$ for a 3 hour game again ?,Tue Apr 07 00:03:12 +0000 2020,0,79,280
RT @tysonmiller71: Ran some stairs today and went on a run #AGNB https://t.co/xvjn5Oxk5e,Tue Apr 07 00:03:05 +0000 2020,0,1844,729
@lunamosity_ I work in silence or watch Steven universe 💞 I also love driving in silence!!!,Tue Apr 07 00:03:02 +0000 2020,1,11164,1223
"RT @kkimmyshimmy: These are the last pieces left from my update yesterday ☀️🌙✨

Thank you guys SO much for all of the love and support I am…",Tue Apr 07 00:02:55 +0000 2020,0,69,141
"The 2020’ FB season is 136 days away: Play #6: 2019 vs. LC:  4th quarter O-Squad drive stalled out, and @eliazm10 d… https://t.co/0qDQsyokXh",Tue Apr 07 00:02:41 +0000 2020,10,1844,729
@cg505_ htop + f5 for tree?,Tue Apr 07 00:02:39 +0000 2020,0,848,269
RT @TeamWLSoftball: A tribute to our seniors. ❤️ @luciaperrinn @kierstenwood13 @shai_szulkowski @parkercaroline2 https://t.co/0Z1VKGvLAD,Tue Apr 07 00:02:22 +0000 2020,0,21,30
People who microwave their pizza rolls are immune to the corona virus,Tue Apr 07 00:02:12 +0000 2020,0,332,262
@CalumWorthy lol Calum u ARE the sass master https://t.co/hRRA958eAK,Tue Apr 07 00:02:10 +0000 2020,0,113,661
"Hydrogel-forming microneedle arrays as a therapeutic option for transdermal esketamine delivery.
| Ryan F. Donnelly… https://t.co/MElPEc5VW6",Tue Apr 07 00:01:58 +0000 2020,2,3412,302
@clairecdowns I don't know who this Anderson guy is but your quote of his isn't accurate,Tue Apr 07 00:01:50 +0000 2020,0,92,693
@maciel1796 @Ivanv56 🤔,Tue Apr 07 00:01:34 +0000 2020,4,243,189
"@al5252 @MarkMheston @conservmillen Do you really believe that people who post disregard life? If so, doesn't that… https://t.co/M8YwifirAd",Tue Apr 07 00:01:31 +0000 2020,0,6,137
If the cage show for June 18th and Harrisburg gets canceled I’m blaming Carol Baskin,Tue Apr 07 00:01:29 +0000 2020,1,79,280
RT @canalstreetvsvp: kennedy!!!!! gah damn girl!!!! 🥵,Tue Apr 07 00:01:04 +0000 2020,0,70737,214
"@adamSicle Bruuuuuuh. Just lemme give you some reccomendations, theres so much better smh",Tue Apr 07 00:01:01 +0000 2020,0,171,890
@bitchim999 Miss Me with Lil Wayne,Tue Apr 07 00:00:55 +0000 2020,0,345,732
RT @AmneMachin: William Bronk (Bronk) https://t.co/I5ygNGHBLF,Tue Apr 07 00:00:30 +0000 2020,0,972,688
Important info from the DNR below 👇 https://t.co/zdgWkrbWCc,Tue Apr 07 00:00:18 +0000 2020,0,1354,418
